order_amount,product_category,payment_method,return_reason,past_returns,past_returns.1,past_returns.2,delivery_delay_days,refund_type,is_fraud,risk
151.35,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
20.94,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
233.12,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
383.5,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
342.22,Home,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
33.98,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
109.47,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
208.84,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
45.39,Clothing,Gift Card,Item Damaged,5.0,Returned,540.0,0.0,Instant,1,High
388.93,Books,PayPal,Defective,3.0,Returned,-182.0,0.0,Post,0,Medium
431.22,Toys,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
118.16,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
58.79,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
299.49,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
392.99,Books,PayPal,Changed mind,0.0,Returned,299.0,0.0,Instant,0,Low
245.04,Clothing,PayPal,Used then returned,3.0,Returned,-286.0,0.0,Instant,1,High
204.18,Electronics,PayPal,Used then returned,6.0,Returned,426.0,0.0,Instant,1,High
463.78,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
414.45,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
198.8,Toys,Debit Card,Wrong item,5.0,Returned,466.0,0.0,Post,0,Medium
56.53,Books,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
188.68,Clothing,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
249.94,Home,Gift Card,Wrong item,0.0,Returned,69.0,0.0,Instant,0,Low
350.28,Clothing,Credit Card,Not as described,1.0,Returned,-241.0,0.0,Instant,0,Low
311.11,Books,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
214.95,Electronics,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
448.77,Home,Credit Card,Changed mind,5.0,Returned,27.0,0.0,Post,0,Medium
209.24,Toys,Gift Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
31.0,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
74.01,Home,Debit Card,Wrong item,3.0,Returned,-145.0,0.0,Post,0,Medium
219.57,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
253.18,Books,Debit Card,Defective,3.0,Returned,692.0,0.0,Post,0,Medium
340.11,Home,Gift Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
380.84,Clothing,PayPal,Wrong item,0.0,Returned,-35.0,0.0,Instant,0,Low
89.5,Home,Gift Card,Changed mind,4.0,Returned,-272.0,0.0,Post,0,Medium
61.87,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
220.9,Home,PayPal,Defective,5.0,Returned,155.0,0.0,Post,0,Medium
244.73,Clothing,Credit Card,Defective,0.0,Returned,15.0,0.0,Instant,0,Low
39.41,Electronics,Gift Card,Not as described,1.0,Returned,412.0,0.0,Instant,0,Low
194.2,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
471.71,Toys,Debit Card,Wrong item,0.0,Returned,230.0,0.0,Instant,0,Low
142.42,Home,Credit Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
347.56,Toys,Gift Card,Changed mind,0.0,Returned,32.0,0.0,Instant,0,Low
153.92,Electronics,Credit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
302.12,Books,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
96.49,Home,Debit Card,Not Delivered,4.0,Returned,201.0,0.0,Instant,1,High
126.57,Electronics,Gift Card,Changed mind,4.0,Returned,-400.0,0.0,Post,0,Medium
479.19,Books,Debit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
425.24,Clothing,Gift Card,Not as described,5.0,Returned,211.0,0.0,Post,0,Medium
363.54,Clothing,Debit Card,Changed mind,4.0,Returned,-130.0,0.0,Post,0,Medium
430.6,Electronics,PayPal,Item Damaged,4.0,Returned,-596.0,0.0,Instant,1,High
282.42,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
461.16,Electronics,Debit Card,Not as described,0.0,Returned,-198.0,0.0,Instant,0,Low
92.54,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
253.03,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
289.71,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
449.9,Home,PayPal,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
239.47,Books,Credit Card,Item Damaged,4.0,Returned,98.0,0.0,Instant,1,High
197.65,Books,Credit Card,Not Delivered,6.0,Returned,516.0,0.0,Instant,1,High
22.49,Books,Gift Card,Used then returned,6.0,Returned,-217.0,0.0,Instant,1,High
42.22,Books,Debit Card,Wrong item,3.0,Returned,-378.0,0.0,Post,0,Medium
476.96,Home,Gift Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
133.25,Toys,Debit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
135.81,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
55.73,Electronics,PayPal,Used then returned,3.0,Returned,344.0,0.0,Instant,1,High
58.96,Books,Credit Card,Wrong item,1.0,Returned,-365.0,0.0,Instant,0,Low
148.57,Clothing,Gift Card,Wrong item,0.0,Returned,237.0,0.0,Instant,0,Low
244.13,Electronics,Debit Card,Used then returned,6.0,Returned,-96.0,0.0,Instant,1,High
291.25,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
460.6,Books,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
470.24,Electronics,Gift Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
215.26,Electronics,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
194.5,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
121.74,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
80.52,Toys,PayPal,Item Damaged,5.0,Returned,-78.0,0.0,Instant,1,High
260.52,Books,Credit Card,Not as described,5.0,Returned,421.0,0.0,Post,0,Medium
394.08,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
298.58,Books,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
69.04,Clothing,Gift Card,Defective,0.0,Returned,-75.0,0.0,Instant,0,Low
380.71,Toys,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
449.14,Clothing,Gift Card,Item Damaged,5.0,Returned,82.0,0.0,Instant,1,High
182.52,Clothing,Debit Card,Not Delivered,3.0,Returned,-73.0,0.0,Instant,1,High
22.56,Toys,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
165.89,Clothing,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
472.75,Clothing,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
363.67,Home,PayPal,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
193.41,Toys,Gift Card,Not as described,0.0,Returned,200.0,0.0,Instant,0,Low
409.31,Books,PayPal,Defective,1.0,Returned,-4.0,0.0,Instant,0,Low
16.1,Electronics,PayPal,Changed mind,1.0,Returned,-26.0,0.0,Instant,0,Low
232.71,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
139.48,Toys,Gift Card,Not as described,0.0,Returned,430.0,0.0,Instant,0,Low
198.17,Home,Debit Card,Changed mind,1.0,Returned,-295.0,0.0,Instant,0,Low
297.43,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
487.62,Toys,PayPal,Not Delivered,4.0,Returned,-25.0,0.0,Instant,1,High
187.12,Home,Debit Card,Defective,5.0,Returned,232.0,0.0,Post,0,Medium
118.74,Books,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
110.18,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
21.7,Electronics,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
222.67,Home,Debit Card,Wrong item,0.0,Returned,635.0,0.0,Instant,0,Low
92.37,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
105.47,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
468.62,Clothing,PayPal,Not Delivered,6.0,Returned,-10.0,0.0,Instant,1,High
171.71,Toys,Debit Card,Defective,0.0,Returned,204.0,0.0,Instant,0,Low
186.31,Electronics,Gift Card,Wrong item,1.0,Returned,-336.0,0.0,Instant,0,Low
257.92,Toys,PayPal,Not as described,1.0,Returned,28.0,0.0,Instant,0,Low
174.6,Clothing,Gift Card,Not as described,1.0,Returned,-43.0,0.0,Instant,0,Low
92.32,Home,Gift Card,Not Delivered,3.0,Returned,-183.0,0.0,Instant,1,High
67.0,Electronics,Credit Card,Wrong item,0.0,Returned,211.0,0.0,Instant,0,Low
411.2,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
415.7,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
216.5,Clothing,Gift Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
61.43,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
396.86,Toys,Credit Card,Changed mind,0.0,Returned,232.0,0.0,Instant,0,Low
22.99,Electronics,PayPal,Used then returned,6.0,Returned,-383.0,0.0,Instant,1,High
8.26,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
187.23,Books,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
412.23,Toys,Debit Card,Changed mind,3.0,Returned,-384.0,0.0,Post,0,Medium
287.47,Toys,Credit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
287.53,Books,Credit Card,Wrong item,0.0,Returned,213.0,0.0,Instant,0,Low
397.24,Electronics,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
245.17,Electronics,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
431.91,Electronics,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
450.18,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
98.61,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
74.49,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
302.15,Toys,Debit Card,Not as described,0.0,Returned,-163.0,0.0,Instant,0,Low
388.41,Books,Credit Card,Not as described,0.0,Returned,401.0,0.0,Instant,0,Low
104.87,Home,Debit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
425.04,Home,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
366.54,Books,Credit Card,Defective,0.0,Returned,-441.0,0.0,Instant,0,Low
297.63,Electronics,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
348.92,Home,Credit Card,Changed mind,1.0,Returned,351.0,0.0,Instant,0,Low
68.62,Toys,Credit Card,Item Damaged,5.0,Returned,-224.0,0.0,Instant,1,High
56.86,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
129.74,Toys,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
59.54,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
389.97,Clothing,PayPal,Not as described,1.0,Returned,481.0,0.0,Instant,0,Low
10.16,Home,Credit Card,Changed mind,1.0,Returned,422.0,0.0,Instant,0,Low
166.2,Electronics,Credit Card,Changed mind,0.0,Returned,-150.0,0.0,Instant,0,Low
492.8,Toys,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
345.99,Toys,PayPal,Wrong item,0.0,Returned,-236.0,0.0,Instant,0,Low
62.01,Clothing,Gift Card,Changed mind,1.0,Returned,294.0,0.0,Instant,0,Low
42.18,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
385.21,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
289.2,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
358.53,Electronics,Debit Card,Wrong item,4.0,Returned,171.0,0.0,Post,0,Medium
431.69,Home,Debit Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
98.87,Books,Credit Card,Changed mind,0.0,Returned,-27.0,0.0,Instant,0,Low
124.99,Clothing,Gift Card,Changed mind,0.0,Returned,-27.0,0.0,Instant,0,Low
264.78,Clothing,Credit Card,Defective,0.0,Returned,542.0,0.0,Instant,0,Low
87.53,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
334.58,Books,Gift Card,Used then returned,5.0,Returned,244.0,0.0,Instant,1,High
370.91,Clothing,Gift Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
422.59,Clothing,Credit Card,Defective,1.0,Returned,319.0,0.0,Instant,0,Low
19.51,Home,Gift Card,Used then returned,3.0,Returned,-252.0,0.0,Instant,1,High
351.3,Books,Credit Card,Not as described,0.0,Returned,121.0,0.0,Instant,0,Low
496.87,Home,PayPal,Defective,1.0,Returned,203.0,0.0,Instant,0,Low
374.84,Toys,Debit Card,Not Delivered,6.0,Returned,605.0,0.0,Instant,1,High
200.99,Books,Gift Card,Changed mind,4.0,Returned,120.0,0.0,Post,0,Medium
472.27,Toys,PayPal,Not as described,4.0,Returned,277.0,0.0,Post,0,Medium
381.74,Books,Debit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
211.23,Books,PayPal,Changed mind,3.0,Returned,141.0,0.0,Post,0,Medium
346.1,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
198.29,Clothing,Credit Card,Wrong item,0.0,Returned,-526.0,0.0,Instant,0,Low
9.71,Electronics,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
96.48,Books,Credit Card,Changed mind,0.0,Returned,216.0,0.0,Instant,0,Low
287.9,Books,PayPal,Wrong item,1.0,Returned,218.0,0.0,Instant,0,Low
393.04,Books,PayPal,Wrong item,4.0,Returned,323.0,0.0,Post,0,Medium
296.67,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
234.79,Home,Debit Card,Used then returned,6.0,Returned,-196.0,0.0,Instant,1,High
472.16,Books,PayPal,Changed mind,1.0,Returned,505.0,0.0,Instant,0,Low
327.46,Toys,Debit Card,Not as described,1.0,Returned,10.0,0.0,Instant,0,Low
156.44,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
112.0,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
121.71,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
451.8,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
178.44,Toys,Debit Card,Item Damaged,3.0,Returned,-276.0,0.0,Instant,1,High
44.24,Books,Gift Card,Defective,1.0,Returned,-218.0,0.0,Instant,0,Low
336.44,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
309.07,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
209.66,Books,Credit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
265.11,Home,Debit Card,Not as described,0.0,Returned,-76.0,0.0,Instant,0,Low
78.11,Books,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
346.91,Home,Gift Card,Changed mind,1.0,Returned,103.0,0.0,Instant,0,Low
315.92,Electronics,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
321.77,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
134.05,Home,Debit Card,Not Delivered,5.0,Returned,-57.0,0.0,Instant,1,High
187.72,Books,Debit Card,Wrong item,0.0,Returned,67.0,0.0,Instant,0,Low
207.29,Electronics,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
263.37,Clothing,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
239.41,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
351.76,Clothing,PayPal,Not as described,1.0,Returned,-181.0,0.0,Instant,0,Low
10.27,Toys,PayPal,Changed mind,5.0,Returned,-1.0,0.0,Post,0,Medium
95.15,Toys,Credit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
307.56,Toys,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
55.91,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
195.67,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
461.27,Clothing,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
203.36,Clothing,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
183.47,Books,Debit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
476.61,Books,PayPal,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
283.98,Toys,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
51.35,Clothing,Credit Card,Changed mind,0.0,Returned,-366.0,0.0,Instant,0,Low
283.13,Books,Credit Card,Not as described,1.0,Returned,426.0,0.0,Instant,0,Low
390.47,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
362.05,Books,Gift Card,Not as described,0.0,Returned,-287.0,0.0,Instant,0,Low
440.27,Home,Debit Card,Changed mind,3.0,Returned,-458.0,0.0,Post,0,Medium
417.83,Clothing,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
478.5,Electronics,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
496.58,Clothing,Credit Card,Used then returned,4.0,Returned,-343.0,0.0,Instant,1,High
183.98,Toys,Debit Card,Not Delivered,6.0,Returned,394.0,0.0,Instant,1,High
497.6,Toys,Gift Card,Wrong item,3.0,Returned,-251.0,0.0,Post,0,Medium
73.15,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
432.21,Books,Debit Card,Wrong item,3.0,Returned,-195.0,0.0,Post,0,Medium
452.72,Books,Gift Card,Changed mind,3.0,Returned,-234.0,0.0,Post,0,Medium
197.92,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
126.77,Books,Credit Card,Defective,0.0,Returned,248.0,0.0,Instant,0,Low
498.55,Books,Debit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
20.53,Electronics,PayPal,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
192.48,Clothing,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
248.74,Books,Credit Card,Wrong item,1.0,Returned,-474.0,0.0,Instant,0,Low
382.24,Electronics,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
16.13,Electronics,Debit Card,Not as described,4.0,Returned,-296.0,0.0,Post,0,Medium
263.39,Clothing,Credit Card,Used then returned,5.0,Returned,354.0,0.0,Instant,1,High
314.45,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
305.47,Toys,Debit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
444.09,Toys,PayPal,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
391.94,Books,Debit Card,Not as described,0.0,Returned,355.0,0.0,Instant,0,Low
129.62,Books,Debit Card,Item Damaged,5.0,Returned,412.0,0.0,Instant,1,High
355.68,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
422.06,Clothing,Debit Card,Used then returned,3.0,Returned,51.0,0.0,Instant,1,High
53.09,Books,Credit Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
489.39,Toys,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
422.32,Books,Credit Card,Defective,5.0,Returned,18.0,0.0,Post,0,Medium
371.05,Toys,Debit Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
75.28,Electronics,Credit Card,Wrong item,0.0,Returned,19.0,0.0,Instant,0,Low
187.66,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
25.59,Toys,Credit Card,Not as described,1.0,Returned,262.0,0.0,Instant,0,Low
272.58,Clothing,Credit Card,Defective,3.0,Returned,121.0,0.0,Post,0,Medium
428.39,Home,PayPal,Item Damaged,6.0,Returned,28.0,0.0,Instant,1,High
365.81,Toys,PayPal,Defective,1.0,Returned,222.0,0.0,Instant,0,Low
335.54,Books,Gift Card,Changed mind,4.0,Returned,689.0,0.0,Post,0,Medium
99.23,Toys,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
283.3,Books,Credit Card,Not as described,1.0,Returned,40.0,0.0,Instant,0,Low
279.15,Home,Debit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
21.71,Books,Gift Card,Changed mind,5.0,Returned,-293.0,0.0,Post,0,Medium
78.0,Home,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
142.01,Books,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
160.59,Clothing,Credit Card,Used then returned,5.0,Returned,-490.0,0.0,Instant,1,High
37.87,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
322.32,Electronics,Debit Card,Defective,1.0,Returned,180.0,0.0,Instant,0,Low
110.69,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
309.62,Books,Gift Card,Changed mind,4.0,Returned,305.0,0.0,Post,0,Medium
250.69,Books,PayPal,Defective,0.0,Returned,-215.0,0.0,Instant,0,Low
379.78,Toys,Gift Card,Not as described,3.0,Returned,-221.0,0.0,Post,0,Medium
151.77,Clothing,Debit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
460.49,Toys,Gift Card,Wrong item,1.0,Returned,-284.0,0.0,Instant,0,Low
192.89,Books,Gift Card,Defective,1.0,Returned,-316.0,0.0,Instant,0,Low
104.65,Electronics,Debit Card,Not as described,0.0,Returned,-196.0,0.0,Instant,0,Low
173.31,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
406.17,Electronics,Debit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
129.14,Clothing,Credit Card,Used then returned,3.0,Returned,250.0,0.0,Instant,1,High
322.96,Clothing,Gift Card,Not Delivered,5.0,Returned,-387.0,0.0,Instant,1,High
177.2,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
97.56,Home,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
41.35,Home,Credit Card,Used then returned,5.0,Returned,580.0,0.0,Instant,1,High
204.75,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
381.78,Toys,PayPal,Not Delivered,4.0,Returned,20.0,0.0,Instant,1,High
67.03,Clothing,PayPal,Defective,0.0,Returned,-195.0,0.0,Instant,0,Low
13.85,Books,Debit Card,Used then returned,3.0,Returned,-44.0,0.0,Instant,1,High
459.32,Home,Gift Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
137.63,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
439.5,Clothing,Credit Card,Wrong item,0.0,Returned,-164.0,0.0,Instant,0,Low
392.78,Clothing,Gift Card,Item Damaged,6.0,Returned,263.0,0.0,Instant,1,High
39.22,Toys,Gift Card,Not as described,0.0,Returned,58.0,0.0,Instant,0,Low
199.06,Clothing,PayPal,Used then returned,6.0,Returned,-240.0,0.0,Instant,1,High
386.47,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
415.61,Books,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
406.02,Home,Credit Card,Not Delivered,3.0,Returned,-60.0,0.0,Instant,1,High
55.57,Toys,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
80.86,Books,PayPal,Not as described,0.0,Returned,271.0,0.0,Instant,0,Low
157.19,Clothing,Credit Card,Not Delivered,4.0,Returned,594.0,0.0,Instant,1,High
385.8,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
189.71,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
399.65,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
207.66,Electronics,PayPal,Not as described,4.0,Returned,-223.0,0.0,Post,0,Medium
405.83,Toys,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
418.02,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
74.1,Clothing,PayPal,Not as described,1.0,Returned,409.0,0.0,Instant,0,Low
289.18,Books,Credit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
333.65,Home,Gift Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
493.34,Home,Gift Card,Used then returned,5.0,Returned,-113.0,0.0,Instant,1,High
153.38,Books,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
335.17,Home,PayPal,Changed mind,0.0,Returned,78.0,0.0,Instant,0,Low
141.34,Home,PayPal,Defective,1.0,Returned,94.0,0.0,Instant,0,Low
69.36,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
14.22,Electronics,Gift Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
189.04,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
332.89,Electronics,Credit Card,Not Delivered,6.0,Returned,225.0,0.0,Instant,1,High
120.27,Electronics,Debit Card,Defective,0.0,Returned,24.0,0.0,Instant,0,Low
409.21,Books,Gift Card,Not Delivered,6.0,Returned,-420.0,0.0,Instant,1,High
496.71,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
283.36,Books,Credit Card,Not as described,1.0,Returned,1.0,0.0,Instant,0,Low
422.22,Clothing,PayPal,Defective,0.0,Returned,444.0,0.0,Instant,0,Low
404.88,Electronics,Gift Card,Defective,1.0,Returned,-100.0,0.0,Instant,0,Low
26.78,Home,Debit Card,Wrong item,0.0,Returned,375.0,0.0,Instant,0,Low
280.41,Books,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
214.22,Toys,Gift Card,Used then returned,4.0,Returned,277.0,0.0,Instant,1,High
207.46,Home,Credit Card,Not as described,0.0,Returned,141.0,0.0,Instant,0,Low
307.19,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
